timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 03:54:10.452, 2190 MHz, 9.08 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:10.659, 2190 MHz, 9.08 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:10.859, 2190 MHz, 9.08 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:11.059, 2190 MHz, 9.19 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:11.260, 2190 MHz, 9.19 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:11.460, 2190 MHz, 9.52 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:11.660, 2190 MHz, 9.52 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:11.860, 2190 MHz, 9.52 W, 0 %, 45, 0x0000000000000000
2026/09/12 03:54:12.061, 2190 MHz, 10.75 W, 0 %, 47, 0x0000000000000000
2026/09/12 03:54:12.261, 2190 MHz, 10.75 W, 0 %, 47, 0x0000000000000000
2026/09/12 03:54:12.461, 2190 MHz, 15.67 W, 60 %, 46, 0x0000000000000000
2026/09/12 03:54:12.662, 2190 MHz, 15.67 W, 60 %, 46, 0x0000000000000000
2026/09/12 03:54:12.863, 2190 MHz, 15.67 W, 60 %, 46, 0x0000000000000000
2026/09/12 03:54:13.063, 2190 MHz, 19.47 W, 60 %, 47, 0x0000000000000000
2026/09/12 03:54:13.264, 2190 MHz, 19.47 W, 60 %, 47, 0x0000000000000000
2026/09/12 03:54:13.464, 2190 MHz, 19.27 W, 66 %, 48, 0x0000000000000000
2026/09/12 03:54:13.664, 2190 MHz, 19.27 W, 66 %, 48, 0x0000000000000000
2026/09/12 03:54:13.865, 2190 MHz, 19.27 W, 66 %, 48, 0x0000000000000000
2026/09/12 03:54:14.065, 2190 MHz, 19.35 W, 66 %, 46, 0x0000000000000000
2026/09/12 03:54:14.265, 2190 MHz, 19.35 W, 66 %, 46, 0x0000000000000000
2026/09/12 03:54:14.466, 2190 MHz, 19.62 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:14.666, 2190 MHz, 19.62 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:14.867, 2190 MHz, 19.62 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:15.068, 2190 MHz, 19.29 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:15.268, 2190 MHz, 19.29 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:15.469, 2190 MHz, 19.32 W, 60 %, 47, 0x0000000000000000
2026/09/12 03:54:15.670, 2190 MHz, 19.32 W, 60 %, 47, 0x0000000000000000
2026/09/12 03:54:15.870, 2190 MHz, 19.32 W, 60 %, 47, 0x0000000000000000
2026/09/12 03:54:16.070, 2190 MHz, 19.54 W, 60 %, 48, 0x0000000000000000
2026/09/12 03:54:16.271, 2190 MHz, 19.54 W, 60 %, 48, 0x0000000000000000
2026/09/12 03:54:16.472, 2190 MHz, 19.30 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:16.673, 2190 MHz, 19.30 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:16.873, 2190 MHz, 19.30 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:17.074, 2190 MHz, 19.38 W, 67 %, 47, 0x0000000000000000
2026/09/12 03:54:17.274, 2190 MHz, 19.38 W, 67 %, 47, 0x0000000000000000
2026/09/12 03:54:17.474, 2190 MHz, 19.57 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:17.675, 2190 MHz, 19.57 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:17.876, 2190 MHz, 19.57 W, 67 %, 48, 0x0000000000000000
2026/09/12 03:54:18.076, 2190 MHz, 19.33 W, 67 %, 48, 0x0000000000000000
