timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:37:14.801, 2190 MHz, 14.83 W, 34 %, 56, 0x0000000000000000
2026/09/12 04:37:15.002, 2190 MHz, 14.83 W, 34 %, 56, 0x0000000000000000
2026/09/12 04:37:15.202, 2190 MHz, 14.54 W, 24 %, 56, 0x0000000000000000
2026/09/12 04:37:15.402, 2190 MHz, 14.54 W, 24 %, 56, 0x0000000000000000
2026/09/12 04:37:15.602, 2190 MHz, 15.03 W, 24 %, 56, 0x0000000000000000
2026/09/12 04:37:15.803, 2190 MHz, 15.03 W, 24 %, 56, 0x0000000000000000
2026/09/12 04:37:16.003, 2190 MHz, 15.03 W, 24 %, 56, 0x0000000000000000
2026/09/12 04:37:16.203, 2190 MHz, 15.51 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:16.403, 2190 MHz, 15.51 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:16.604, 2190 MHz, 15.20 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:16.804, 2190 MHz, 15.20 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:17.005, 2190 MHz, 15.20 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:17.205, 2190 MHz, 14.48 W, 17 %, 56, 0x0000000000000000
2026/09/12 04:37:17.405, 2190 MHz, 14.48 W, 17 %, 56, 0x0000000000000000
2026/09/12 04:37:17.606, 2190 MHz, 14.11 W, 17 %, 56, 0x0000000000000000
2026/09/12 04:37:17.806, 2190 MHz, 14.11 W, 17 %, 56, 0x0000000000000000
2026/09/12 04:37:18.006, 2190 MHz, 14.11 W, 17 %, 56, 0x0000000000000000
2026/09/12 04:37:18.207, 2190 MHz, 13.90 W, 14 %, 55, 0x0000000000000000
2026/09/12 04:37:18.407, 2190 MHz, 13.90 W, 14 %, 55, 0x0000000000000000
2026/09/12 04:37:18.607, 2190 MHz, 13.27 W, 14 %, 55, 0x0000000000000000
2026/09/12 04:37:18.808, 2190 MHz, 13.27 W, 14 %, 55, 0x0000000000000000
2026/09/12 04:37:19.008, 2190 MHz, 13.27 W, 14 %, 55, 0x0000000000000000
2026/09/12 04:37:19.208, 2190 MHz, 12.98 W, 15 %, 55, 0x0000000000000000
2026/09/12 04:37:19.408, 2190 MHz, 12.98 W, 15 %, 55, 0x0000000000000000
2026/09/12 04:37:19.609, 2190 MHz, 13.42 W, 15 %, 55, 0x0000000000000000
2026/09/12 04:37:19.809, 2190 MHz, 13.42 W, 15 %, 55, 0x0000000000000000
2026/09/12 04:37:20.009, 2190 MHz, 13.42 W, 15 %, 55, 0x0000000000000000
2026/09/12 04:37:20.209, 2190 MHz, 14.16 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:20.409, 2190 MHz, 14.16 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:20.610, 2190 MHz, 14.59 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:20.810, 2190 MHz, 14.59 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:21.010, 2190 MHz, 14.59 W, 30 %, 56, 0x0000000000000000
2026/09/12 04:37:21.211, 2190 MHz, 14.98 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:37:21.411, 2190 MHz, 14.98 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:37:21.611, 2190 MHz, 15.64 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:37:21.812, 2190 MHz, 15.64 W, 27 %, 56, 0x0000000000000000
