timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:49:24.175, 2190 MHz, 14.99 W, 38 %, 52, 0x0000000000000000
2026/09/12 05:49:24.376, 2190 MHz, 16.01 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:24.576, 2190 MHz, 16.01 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:24.776, 2190 MHz, 16.61 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:24.977, 2190 MHz, 16.61 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:25.177, 2190 MHz, 16.61 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:25.378, 2190 MHz, 15.91 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:25.578, 2190 MHz, 15.91 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:25.779, 2190 MHz, 15.93 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:25.979, 2190 MHz, 15.93 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:26.179, 2190 MHz, 15.93 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:26.379, 2190 MHz, 16.19 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:26.580, 2190 MHz, 16.19 W, 39 %, 53, 0x0000000000000000
2026/09/12 05:49:26.781, 2190 MHz, 16.10 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:26.981, 2190 MHz, 16.10 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:27.181, 2190 MHz, 16.10 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:27.382, 2190 MHz, 16.45 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:27.582, 2190 MHz, 16.45 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:49:27.782, 2190 MHz, 16.58 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:27.983, 2190 MHz, 16.58 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:28.183, 2190 MHz, 16.58 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:28.384, 2190 MHz, 16.55 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:28.584, 2190 MHz, 16.55 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:28.785, 2190 MHz, 16.83 W, 44 %, 53, 0x0000000000000000
2026/09/12 05:49:28.985, 2190 MHz, 16.83 W, 44 %, 53, 0x0000000000000000
2026/09/12 05:49:29.185, 2190 MHz, 16.83 W, 44 %, 53, 0x0000000000000000
2026/09/12 05:49:29.385, 2190 MHz, 15.39 W, 44 %, 53, 0x0000000000000000
2026/09/12 05:49:29.585, 2190 MHz, 15.39 W, 44 %, 53, 0x0000000000000000
2026/09/12 05:49:29.786, 2190 MHz, 19.34 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:29.986, 2190 MHz, 19.34 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:30.186, 2190 MHz, 19.34 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:30.387, 2190 MHz, 25.39 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:30.587, 2190 MHz, 25.39 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:49:30.787, 2190 MHz, 26.08 W, 87 %, 55, 0x0000000000000000
