timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:25:19.942, 2177 MHz, 15.67 W, 30 %, 53, 0x0000000000000000
2026/09/12 05:25:20.142, 2177 MHz, 15.52 W, 30 %, 52, 0x0000000000000000
2026/09/12 05:25:20.342, 2177 MHz, 15.52 W, 30 %, 52, 0x0000000000000000
2026/09/12 05:25:20.542, 2177 MHz, 15.47 W, 32 %, 52, 0x0000000000000000
2026/09/12 05:25:20.743, 2177 MHz, 15.47 W, 32 %, 52, 0x0000000000000000
2026/09/12 05:25:20.943, 2177 MHz, 15.47 W, 32 %, 52, 0x0000000000000000
2026/09/12 05:25:21.143, 2184 MHz, 15.94 W, 32 %, 53, 0x0000000000000000
2026/09/12 05:25:21.343, 2184 MHz, 15.94 W, 32 %, 53, 0x0000000000000000
2026/09/12 05:25:21.543, 2184 MHz, 16.17 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:21.744, 2184 MHz, 16.17 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:21.944, 2184 MHz, 16.17 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:22.144, 2184 MHz, 16.12 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:22.344, 2184 MHz, 16.12 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:22.544, 2184 MHz, 16.48 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:25:22.745, 2184 MHz, 16.48 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:25:22.945, 2184 MHz, 16.48 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:25:23.145, 2177 MHz, 15.08 W, 38 %, 52, 0x0000000000000000
2026/09/12 05:25:23.345, 2177 MHz, 15.08 W, 38 %, 52, 0x0000000000000000
2026/09/12 05:25:23.545, 2177 MHz, 14.29 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:23.745, 2177 MHz, 14.29 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:23.946, 2177 MHz, 14.29 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:25:24.146, 2184 MHz, 21.62 W, 34 %, 55, 0x0000000000000000
2026/09/12 05:25:24.346, 2184 MHz, 21.62 W, 34 %, 55, 0x0000000000000000
2026/09/12 05:25:24.546, 2184 MHz, 27.97 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:25:24.747, 2184 MHz, 27.97 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:25:24.947, 2184 MHz, 27.97 W, 89 %, 55, 0x0000000000000000
2026/09/12 05:25:25.147, 2184 MHz, 28.11 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:25.348, 2184 MHz, 28.11 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:25.548, 2184 MHz, 28.05 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:25.748, 2184 MHz, 28.05 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:25.949, 2184 MHz, 28.05 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:26.149, 2184 MHz, 28.17 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:26.350, 2184 MHz, 28.17 W, 89 %, 56, 0x0000000000000000
2026/09/12 05:25:26.550, 2184 MHz, 28.30 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:25:26.750, 2184 MHz, 28.30 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:25:26.951, 2184 MHz, 28.30 W, 88 %, 56, 0x0000000000000000
2026/09/12 05:25:27.151, 2184 MHz, 24.57 W, 88 %, 54, 0x0000000000000000
2026/09/12 05:25:27.351, 2184 MHz, 24.57 W, 88 %, 54, 0x0000000000000000
2026/09/12 05:25:27.551, 2184 MHz, 17.24 W, 11 %, 54, 0x0000000000000000
2026/09/12 05:25:27.752, 2184 MHz, 17.24 W, 11 %, 54, 0x0000000000000000
2026/09/12 05:25:27.952, 2184 MHz, 17.24 W, 11 %, 54, 0x0000000000000000
2026/09/12 05:25:28.152, 2184 MHz, 13.52 W, 11 %, 54, 0x0000000000000000
2026/09/12 05:25:28.353, 2184 MHz, 13.52 W, 11 %, 54, 0x0000000000000000
2026/09/12 05:25:28.553, 2184 MHz, 14.00 W, 25 %, 54, 0x0000000000000000
2026/09/12 05:25:28.753, 2184 MHz, 14.00 W, 25 %, 54, 0x0000000000000000
2026/09/12 05:25:28.954, 2184 MHz, 14.00 W, 25 %, 54, 0x0000000000000000
2026/09/12 05:25:29.154, 2184 MHz, 14.33 W, 25 %, 54, 0x0000000000000000
2026/09/12 05:25:29.354, 2184 MHz, 14.33 W, 25 %, 54, 0x0000000000000000
2026/09/12 05:25:29.554, 2184 MHz, 15.12 W, 38 %, 54, 0x0000000000000000
2026/09/12 05:25:29.755, 2184 MHz, 15.12 W, 38 %, 54, 0x0000000000000000
2026/09/12 05:25:29.955, 2184 MHz, 15.12 W, 38 %, 54, 0x0000000000000000
2026/09/12 05:25:30.155, 2184 MHz, 15.37 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:25:30.355, 2184 MHz, 15.37 W, 38 %, 53, 0x0000000000000000
2026/09/12 05:25:30.555, 2184 MHz, 15.28 W, 35 %, 54, 0x0000000000000000
2026/09/12 05:25:30.756, 2184 MHz, 15.28 W, 35 %, 54, 0x0000000000000000
2026/09/12 05:25:30.956, 2184 MHz, 15.28 W, 35 %, 54, 0x0000000000000000
2026/09/12 05:25:31.157, 2184 MHz, 15.85 W, 35 %, 54, 0x0000000000000000
2026/09/12 05:25:31.357, 2184 MHz, 15.85 W, 35 %, 54, 0x0000000000000000
2026/09/12 05:25:31.557, 2184 MHz, 15.98 W, 29 %, 54, 0x0000000000000000
