timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 05:49:10.825, 2177 MHz, 9.99 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:11.032, 2177 MHz, 10.00 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:11.233, 2177 MHz, 10.00 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:11.433, 2177 MHz, 9.97 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:11.633, 2177 MHz, 9.97 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:11.834, 2177 MHz, 9.97 W, 0 %, 52, 0x0000000000000000
2026/09/12 05:49:12.034, 2177 MHz, 12.14 W, 21 %, 52, 0x0000000000000000
2026/09/12 05:49:12.235, 2177 MHz, 12.14 W, 21 %, 52, 0x0000000000000000
2026/09/12 05:49:12.435, 2184 MHz, 15.45 W, 21 %, 54, 0x0000000000000000
2026/09/12 05:49:12.636, 2184 MHz, 15.45 W, 21 %, 54, 0x0000000000000000
2026/09/12 05:49:12.836, 2184 MHz, 15.45 W, 21 %, 54, 0x0000000000000000
2026/09/12 05:49:13.036, 2184 MHz, 17.58 W, 24 %, 54, 0x0000000000000000
2026/09/12 05:49:13.236, 2184 MHz, 17.58 W, 24 %, 54, 0x0000000000000000
2026/09/12 05:49:13.436, 2184 MHz, 18.12 W, 24 %, 53, 0x0000000000000000
2026/09/12 05:49:13.636, 2184 MHz, 18.12 W, 24 %, 53, 0x0000000000000000
2026/09/12 05:49:13.837, 2184 MHz, 18.12 W, 24 %, 53, 0x0000000000000000
2026/09/12 05:49:14.037, 2184 MHz, 17.23 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:14.237, 2184 MHz, 17.23 W, 52 %, 55, 0x0000000000000000
2026/09/12 05:49:14.437, 2184 MHz, 17.40 W, 52 %, 54, 0x0000000000000000
2026/09/12 05:49:14.638, 2184 MHz, 17.40 W, 52 %, 54, 0x0000000000000000
2026/09/12 05:49:14.838, 2184 MHz, 17.40 W, 52 %, 54, 0x0000000000000000
2026/09/12 05:49:15.038, 2184 MHz, 17.76 W, 42 %, 53, 0x0000000000000000
2026/09/12 05:49:15.238, 2184 MHz, 17.76 W, 42 %, 53, 0x0000000000000000
2026/09/12 05:49:15.439, 2184 MHz, 17.28 W, 42 %, 53, 0x0000000000000000
2026/09/12 05:49:15.640, 2184 MHz, 17.28 W, 42 %, 53, 0x0000000000000000
2026/09/12 05:49:15.840, 2184 MHz, 17.28 W, 42 %, 53, 0x0000000000000000
2026/09/12 05:49:16.041, 2184 MHz, 17.35 W, 53 %, 53, 0x0000000000000000
2026/09/12 05:49:16.242, 2184 MHz, 17.35 W, 53 %, 53, 0x0000000000000000
2026/09/12 05:49:16.442, 2184 MHz, 17.41 W, 53 %, 53, 0x0000000000000000
2026/09/12 05:49:16.642, 2184 MHz, 17.41 W, 53 %, 53, 0x0000000000000000
2026/09/12 05:49:16.843, 2184 MHz, 17.41 W, 53 %, 53, 0x0000000000000000
2026/09/12 05:49:17.043, 2184 MHz, 17.74 W, 8 %, 54, 0x0000000000000000
2026/09/12 05:49:17.243, 2184 MHz, 17.74 W, 8 %, 54, 0x0000000000000000
2026/09/12 05:49:17.444, 2184 MHz, 17.24 W, 8 %, 53, 0x0000000000000000
2026/09/12 05:49:17.644, 2184 MHz, 17.24 W, 8 %, 53, 0x0000000000000000
2026/09/12 05:49:17.844, 2184 MHz, 17.24 W, 8 %, 53, 0x0000000000000000
2026/09/12 05:49:18.045, 2184 MHz, 14.88 W, 12 %, 53, 0x0000000000000000
2026/09/12 05:49:18.245, 2184 MHz, 14.88 W, 12 %, 53, 0x0000000000000000
2026/09/12 05:49:18.445, 2184 MHz, 13.27 W, 12 %, 53, 0x0000000000000000
2026/09/12 05:49:18.645, 2184 MHz, 13.27 W, 12 %, 53, 0x0000000000000000
2026/09/12 05:49:18.845, 2184 MHz, 13.27 W, 12 %, 53, 0x0000000000000000
2026/09/12 05:49:19.045, 2184 MHz, 13.65 W, 27 %, 53, 0x0000000000000000
2026/09/12 05:49:19.246, 2184 MHz, 13.65 W, 27 %, 53, 0x0000000000000000
2026/09/12 05:49:19.446, 2184 MHz, 13.64 W, 27 %, 53, 0x0000000000000000
2026/09/12 05:49:19.646, 2184 MHz, 13.64 W, 27 %, 53, 0x0000000000000000
2026/09/12 05:49:19.846, 2184 MHz, 13.64 W, 27 %, 53, 0x0000000000000000
2026/09/12 05:49:20.046, 2184 MHz, 13.60 W, 25 %, 53, 0x0000000000000000
2026/09/12 05:49:20.246, 2184 MHz, 13.60 W, 25 %, 53, 0x0000000000000000
2026/09/12 05:49:20.447, 2184 MHz, 13.80 W, 25 %, 53, 0x0000000000000000
2026/09/12 05:49:20.647, 2184 MHz, 13.80 W, 25 %, 53, 0x0000000000000000
2026/09/12 05:49:20.847, 2184 MHz, 13.80 W, 25 %, 53, 0x0000000000000000
2026/09/12 05:49:21.047, 2184 MHz, 14.37 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:21.248, 2184 MHz, 14.37 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:21.448, 2184 MHz, 14.69 W, 34 %, 53, 0x0000000000000000
2026/09/12 05:49:21.648, 2184 MHz, 14.69 W, 34 %, 53, 0x0000000000000000
