timestamp, clocks.current.sm [MHz], power.draw [W], utilization.gpu [%], temperature.gpu, clocks_event_reasons.active
2026/09/12 04:40:32.564, 2184 MHz, 10.26 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:32.772, 2184 MHz, 10.26 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:32.972, 2184 MHz, 10.26 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:33.173, 2184 MHz, 10.27 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:33.373, 2184 MHz, 10.27 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:33.573, 2184 MHz, 10.60 W, 6 %, 55, 0x0000000000000000
2026/09/12 04:40:33.774, 2184 MHz, 10.60 W, 6 %, 55, 0x0000000000000000
2026/09/12 04:40:33.974, 2184 MHz, 10.60 W, 6 %, 55, 0x0000000000000000
2026/09/12 04:40:34.175, 2184 MHz, 11.21 W, 6 %, 55, 0x0000000000000000
2026/09/12 04:40:34.375, 2184 MHz, 11.21 W, 6 %, 55, 0x0000000000000000
2026/09/12 04:40:34.575, 2184 MHz, 11.66 W, 4 %, 55, 0x0000000000000000
2026/09/12 04:40:34.775, 2184 MHz, 11.66 W, 4 %, 55, 0x0000000000000000
2026/09/12 04:40:34.976, 2184 MHz, 11.66 W, 4 %, 55, 0x0000000000000000
2026/09/12 04:40:35.176, 2184 MHz, 11.72 W, 4 %, 55, 0x0000000000000000
2026/09/12 04:40:35.376, 2184 MHz, 11.72 W, 4 %, 55, 0x0000000000000000
2026/09/12 04:40:35.577, 2184 MHz, 11.63 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:35.778, 2184 MHz, 11.63 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:35.978, 2184 MHz, 11.63 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:36.178, 2184 MHz, 11.46 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:36.378, 2184 MHz, 11.46 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:36.579, 2184 MHz, 11.56 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:36.779, 2184 MHz, 11.56 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:36.980, 2184 MHz, 11.56 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:37.180, 2184 MHz, 11.62 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:37.380, 2184 MHz, 11.62 W, 5 %, 55, 0x0000000000000000
2026/09/12 04:40:37.580, 2184 MHz, 11.66 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:37.781, 2184 MHz, 11.66 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:37.981, 2184 MHz, 11.66 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:38.181, 2184 MHz, 12.48 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:38.381, 2184 MHz, 12.48 W, 0 %, 55, 0x0000000000000000
2026/09/12 04:40:38.581, 2184 MHz, 13.02 W, 16 %, 55, 0x0000000000000000
2026/09/12 04:40:38.782, 2184 MHz, 13.02 W, 16 %, 55, 0x0000000000000000
2026/09/12 04:40:38.982, 2184 MHz, 13.02 W, 16 %, 55, 0x0000000000000000
2026/09/12 04:40:39.182, 2184 MHz, 12.82 W, 16 %, 55, 0x0000000000000000
2026/09/12 04:40:39.382, 2184 MHz, 12.82 W, 16 %, 55, 0x0000000000000000
2026/09/12 04:40:39.582, 2184 MHz, 13.10 W, 19 %, 55, 0x0000000000000000
2026/09/12 04:40:39.783, 2184 MHz, 13.10 W, 19 %, 55, 0x0000000000000000
2026/09/12 04:40:39.983, 2184 MHz, 13.10 W, 19 %, 55, 0x0000000000000000
2026/09/12 04:40:40.183, 2184 MHz, 13.64 W, 19 %, 55, 0x0000000000000000
2026/09/12 04:40:40.383, 2184 MHz, 13.64 W, 19 %, 55, 0x0000000000000000
2026/09/12 04:40:40.584, 2184 MHz, 13.82 W, 24 %, 55, 0x0000000000000000
2026/09/12 04:40:40.784, 2184 MHz, 13.82 W, 24 %, 55, 0x0000000000000000
2026/09/12 04:40:40.984, 2184 MHz, 13.82 W, 24 %, 55, 0x0000000000000000
2026/09/12 04:40:41.184, 2184 MHz, 14.16 W, 24 %, 55, 0x0000000000000000
2026/09/12 04:40:41.384, 2184 MHz, 14.16 W, 24 %, 55, 0x0000000000000000
2026/09/12 04:40:41.585, 2184 MHz, 14.60 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:41.785, 2184 MHz, 14.60 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:41.985, 2184 MHz, 14.60 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:42.185, 2184 MHz, 14.48 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:42.385, 2184 MHz, 14.48 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:42.585, 2184 MHz, 14.30 W, 22 %, 55, 0x0000000000000000
2026/09/12 04:40:42.785, 2184 MHz, 14.30 W, 22 %, 55, 0x0000000000000000
2026/09/12 04:40:42.986, 2184 MHz, 14.30 W, 22 %, 55, 0x0000000000000000
2026/09/12 04:40:43.186, 2184 MHz, 14.45 W, 22 %, 55, 0x0000000000000000
2026/09/12 04:40:43.386, 2184 MHz, 14.45 W, 22 %, 55, 0x0000000000000000
2026/09/12 04:40:43.586, 2184 MHz, 14.80 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:43.786, 2184 MHz, 14.80 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:43.987, 2184 MHz, 14.80 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:44.187, 2184 MHz, 15.32 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:44.387, 2184 MHz, 15.32 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:44.588, 2184 MHz, 15.43 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:44.788, 2184 MHz, 15.43 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:44.988, 2184 MHz, 15.43 W, 26 %, 55, 0x0000000000000000
2026/09/12 04:40:45.188, 2184 MHz, 15.76 W, 26 %, 56, 0x0000000000000000
2026/09/12 04:40:45.388, 2184 MHz, 15.76 W, 26 %, 56, 0x0000000000000000
2026/09/12 04:40:45.589, 2184 MHz, 16.29 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:45.789, 2184 MHz, 16.29 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:45.989, 2184 MHz, 16.29 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:46.190, 2184 MHz, 16.85 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:46.390, 2184 MHz, 16.85 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:46.590, 2184 MHz, 17.33 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:40:46.790, 2184 MHz, 17.33 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:40:46.991, 2184 MHz, 17.33 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:40:47.191, 2184 MHz, 17.41 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:40:47.392, 2184 MHz, 17.41 W, 27 %, 56, 0x0000000000000000
2026/09/12 04:40:47.592, 2184 MHz, 16.57 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:47.792, 2184 MHz, 16.57 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:47.992, 2184 MHz, 16.57 W, 21 %, 55, 0x0000000000000000
2026/09/12 04:40:48.193, 2184 MHz, 16.80 W, 21 %, 58, 0x0000000000000000
2026/09/12 04:40:48.393, 2184 MHz, 16.80 W, 21 %, 58, 0x0000000000000000
2026/09/12 04:40:48.593, 2184 MHz, 22.00 W, 78 %, 58, 0x0000000000000000
2026/09/12 04:40:48.793, 2184 MHz, 22.00 W, 78 %, 58, 0x0000000000000000
2026/09/12 04:40:48.993, 2184 MHz, 22.00 W, 78 %, 58, 0x0000000000000000
2026/09/12 04:40:49.194, 2184 MHz, 24.99 W, 78 %, 57, 0x0000000000000000
2026/09/12 04:40:49.394, 2184 MHz, 24.99 W, 78 %, 57, 0x0000000000000000
2026/09/12 04:40:49.594, 2184 MHz, 24.51 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:49.794, 2184 MHz, 24.51 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:49.995, 2184 MHz, 24.51 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:50.195, 2184 MHz, 24.88 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:50.395, 2184 MHz, 24.88 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:50.595, 2184 MHz, 25.10 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:50.795, 2184 MHz, 25.10 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:50.995, 2184 MHz, 25.10 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:51.195, 2184 MHz, 25.64 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:51.396, 2184 MHz, 25.64 W, 83 %, 58, 0x0000000000000000
2026/09/12 04:40:51.596, 2184 MHz, 23.53 W, 16 %, 56, 0x0000000000000000
2026/09/12 04:40:51.796, 2184 MHz, 23.53 W, 16 %, 56, 0x0000000000000000
2026/09/12 04:40:51.996, 2184 MHz, 23.53 W, 16 %, 56, 0x0000000000000000
2026/09/12 04:40:52.197, 2184 MHz, 17.55 W, 16 %, 56, 0x0000000000000000
2026/09/12 04:40:52.397, 2184 MHz, 17.55 W, 16 %, 56, 0x0000000000000000
2026/09/12 04:40:52.597, 2184 MHz, 13.55 W, 12 %, 56, 0x0000000000000000
2026/09/12 04:40:52.797, 2184 MHz, 13.55 W, 12 %, 56, 0x0000000000000000
2026/09/12 04:40:52.997, 2184 MHz, 13.55 W, 12 %, 56, 0x0000000000000000
2026/09/12 04:40:53.198, 2184 MHz, 13.97 W, 12 %, 56, 0x0000000000000000
2026/09/12 04:40:53.398, 2184 MHz, 13.97 W, 12 %, 56, 0x0000000000000000
2026/09/12 04:40:53.598, 2184 MHz, 14.72 W, 31 %, 57, 0x0000000000000000
2026/09/12 04:40:53.798, 2184 MHz, 14.72 W, 31 %, 57, 0x0000000000000000
2026/09/12 04:40:53.998, 2184 MHz, 14.72 W, 31 %, 57, 0x0000000000000000
2026/09/12 04:40:54.198, 2184 MHz, 15.76 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:54.399, 2184 MHz, 15.76 W, 31 %, 56, 0x0000000000000000
2026/09/12 04:40:54.599, 2184 MHz, 16.35 W, 35 %, 56, 0x0000000000000000
2026/09/12 04:40:54.799, 2184 MHz, 16.35 W, 35 %, 56, 0x0000000000000000
2026/09/12 04:40:54.999, 2184 MHz, 16.35 W, 35 %, 56, 0x0000000000000000
2026/09/12 04:40:55.199, 2184 MHz, 16.35 W, 35 %, 57, 0x0000000000000000
2026/09/12 04:40:55.399, 2184 MHz, 16.35 W, 35 %, 57, 0x0000000000000000
2026/09/12 04:40:55.600, 2184 MHz, 16.42 W, 32 %, 57, 0x0000000000000000
2026/09/12 04:40:55.800, 2184 MHz, 16.42 W, 32 %, 57, 0x0000000000000000
2026/09/12 04:40:56.000, 2184 MHz, 16.42 W, 32 %, 57, 0x0000000000000000
2026/09/12 04:40:56.200, 2184 MHz, 16.68 W, 32 %, 57, 0x0000000000000000
2026/09/12 04:40:56.400, 2184 MHz, 16.68 W, 32 %, 57, 0x0000000000000000
2026/09/12 04:40:56.601, 2184 MHz, 17.16 W, 50 %, 57, 0x0000000000000000
2026/09/12 04:40:56.801, 2184 MHz, 17.16 W, 50 %, 57, 0x0000000000000000
2026/09/12 04:40:57.001, 2184 MHz, 17.16 W, 50 %, 57, 0x0000000000000000
2026/09/12 04:40:57.201, 2184 MHz, 17.63 W, 50 %, 57, 0x0000000000000000
2026/09/12 04:40:57.402, 2184 MHz, 17.63 W, 50 %, 57, 0x0000000000000000
2026/09/12 04:40:57.602, 2184 MHz, 18.23 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:40:57.802, 2184 MHz, 18.23 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:40:58.003, 2184 MHz, 18.23 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:40:58.203, 2184 MHz, 19.68 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:40:58.403, 2184 MHz, 19.68 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:40:58.603, 2184 MHz, 19.93 W, 52 %, 57, 0x0000000000000000
2026/09/12 04:40:58.803, 2184 MHz, 19.93 W, 52 %, 57, 0x0000000000000000
2026/09/12 04:40:59.004, 2184 MHz, 19.93 W, 52 %, 57, 0x0000000000000000
2026/09/12 04:40:59.204, 2184 MHz, 19.30 W, 52 %, 57, 0x0000000000000000
2026/09/12 04:40:59.404, 2184 MHz, 19.30 W, 52 %, 57, 0x0000000000000000
2026/09/12 04:40:59.605, 2184 MHz, 19.75 W, 55 %, 57, 0x0000000000000000
2026/09/12 04:40:59.805, 2184 MHz, 19.75 W, 55 %, 57, 0x0000000000000000
2026/09/12 04:41:00.005, 2184 MHz, 19.75 W, 55 %, 57, 0x0000000000000000
2026/09/12 04:41:00.205, 2184 MHz, 20.19 W, 55 %, 58, 0x0000000000000000
2026/09/12 04:41:00.405, 2184 MHz, 20.19 W, 55 %, 58, 0x0000000000000000
2026/09/12 04:41:00.605, 2184 MHz, 20.10 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:41:00.806, 2184 MHz, 20.10 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:41:01.006, 2184 MHz, 20.10 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:41:01.206, 2184 MHz, 19.44 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:41:01.406, 2184 MHz, 19.44 W, 34 %, 57, 0x0000000000000000
2026/09/12 04:41:01.607, 2184 MHz, 19.95 W, 53 %, 58, 0x0000000000000000
2026/09/12 04:41:01.807, 2184 MHz, 19.95 W, 53 %, 58, 0x0000000000000000
2026/09/12 04:41:02.007, 2184 MHz, 19.95 W, 53 %, 58, 0x0000000000000000
2026/09/12 04:41:02.207, 2184 MHz, 20.67 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:41:02.407, 2184 MHz, 20.67 W, 53 %, 57, 0x0000000000000000
2026/09/12 04:41:02.607, 2184 MHz, 20.01 W, 43 %, 57, 0x0000000000000000
2026/09/12 04:41:02.808, 2184 MHz, 20.01 W, 43 %, 57, 0x0000000000000000
2026/09/12 04:41:03.008, 2184 MHz, 20.01 W, 43 %, 57, 0x0000000000000000
2026/09/12 04:41:03.208, 2184 MHz, 19.92 W, 43 %, 58, 0x0000000000000000
2026/09/12 04:41:03.408, 2184 MHz, 19.92 W, 43 %, 58, 0x0000000000000000
2026/09/12 04:41:03.608, 2184 MHz, 20.20 W, 42 %, 58, 0x0000000000000000
